drug_name,drug_id,drug_target,target_pathway,feature_name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,tissue_type,screening_set
Ulixertinib,1908,"ERK1, ERK2",ERK MAPK signaling,cnaLUAD35,5,57,0.4757012417076512,3.5012252197793727,2.8265860271991823,,,0.4391162165491533,0.6746391925801904,1.7288031811475084,1.3933664418330798,0.31186714876788,,,85.34763136861416,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,ARID1A_mut,4,58,0.3926476088860461,2.9940951321147704,2.6708377253561983,,,0.6372447393219478,0.32325740675857206,1.225991945325182,0.7964597890042344,0.4505031009736044,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,EGFR_mut,6,56,0.07095480472474681,2.6386897483617267,2.697371966231219,,,0.8974213664591997,-0.05868221786949234,1.0331507172768928,0.8056884873704483,0.8693581387964949,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,KDR_mut,3,59,0.15447681084686168,2.570158246006288,2.6978727773067748,,,0.7874088799455341,-0.12771453130048682,0.7062763421428545,0.8305981738773859,0.7949800164246658,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,KRAS_mut,21,41,0.15289816060549813,2.7751084116120155,2.6489680964699094,,,0.6060380058883277,0.1261403151421061,0.9760437401508463,0.7379674830278553,0.5709535152159171,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,MGA_mut,3,59,0.3953501926303217,2.381625166079011,2.7074592050996875,,,0.49681518609189673,-0.3258340390206764,0.6788002119618836,0.828723564563606,0.5066987762332438,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,NF1_mut,3,59,0.24977758230419408,2.4953599231811547,2.701676081857205,,,0.7837870987320001,-0.2063161586760507,1.1336511108073994,0.8133178217130802,0.6745108672775768,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,RB1_mut,3,59,0.46315208753011927,3.0544387625002165,2.673248344264711,,,0.44665631526017463,0.38119041823550553,0.6984817044700649,0.826995515495298,0.4369666567084042,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,RBM10_mut,3,59,0.13984443738933325,2.581659020032592,2.6972879921867934,,,0.7128335001952216,-0.1156289721542012,0.4529821294031013,0.8367576563197744,0.8140163703429873,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,SMARCA4_mut,13,49,0.27069342017223835,2.515820576116199,2.738353083869552,,,0.29952377153939047,-0.22253250775335243,0.6127784292103291,0.8665457826502819,0.38903537863459753,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,STK11_mut,11,51,0.4472719911315777,2.3918324815034606,2.7563688490702067,,,0.1596026114379659,-0.36453636756674607,0.7235386946317603,0.8321122214577081,0.1835530228418468,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,SVEP1_mut,3,59,0.5933663910895065,2.228460455842199,2.715247241213423,,,0.27252024588334267,-0.486786785371224,0.5689861984288951,0.8276894893270897,0.3200957265477728,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,TP53_mut,51,11,0.1696431729584867,2.6668491043752987,2.8068785705434878,,,0.6651013793137122,-0.14002946616818868,0.7903923700939357,0.9820693850940826,0.6117165276017469,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,U2AF1_mut,3,59,0.7481850166050336,3.272972244772333,2.6621364722847725,,,0.3631567984164073,0.6108357724875604,0.906299470037624,0.8131470887847414,0.21106400000313413,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD1,38,24,0.04367919863384534,2.677709534962737,2.713833594605607,,,0.8596812689268043,-0.03612405964287024,0.8997843924625971,0.6941743026926182,0.8675213711273867,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD2,5,57,0.2468688971860497,2.879003251483249,2.675262321784252,,,0.7130080732741109,0.20374092969899715,1.1357147718746554,0.7985234677877305,0.5985578123473912,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD3,11,51,0.2691429539418993,2.509544517523278,2.730979978556128,,,0.4679568031050783,-0.22143546103285017,0.9098277015858771,0.80419513455964,0.4213712926778324,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD5,4,58,0.3978030006757828,2.385359020685045,2.712819526144456,,,0.5396217559488435,-0.3274605054594111,0.9356568148836552,0.8168233350189432,0.4446075302089418,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD6,5,57,0.0108445200282849,2.683445681437961,2.6924164945952422,,,0.9818368463864422,-0.00897081315728076,0.7996922692507552,0.8291522125231573,0.9815274128143971,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD7,4,58,0.03370025105243851,2.7177712348005967,2.689894545860624,,,0.9652495068311225,0.02787668893997308,1.1656899213828726,0.8054488111662205,0.9482394083229427,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD9,3,59,0.04031277908430792,2.659960146293207,2.6933065789871016,,,0.8538587287232686,-0.03334643269389436,0.2315407302716902,0.8402343063948854,0.9459217268302513,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD10,9,53,0.04948240292980691,2.726678714619512,2.6857520786328863,,,0.8956088567235612,0.04092663598662538,0.848447993790795,0.8237605159487493,0.8912922854631432,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD11,10,52,0.07501772443308195,2.743719974181032,2.681687862640544,,,0.8459929677615812,0.06203211154048782,0.922113416487856,0.8089344113477543,0.8287467450899076,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD12,5,57,0.7383625846208005,3.241855335317093,2.6434331916233886,,,0.3503231375197022,0.5984221436937043,1.256324631692021,0.7687940224293166,0.11866607138414716,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD13,6,56,0.3097805681813298,2.9221553365770614,2.6670006532081474,,,0.45685894399960153,0.25515468336891445,0.7413210675243209,0.8307436419666068,0.47361555346676504,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD14,7,55,0.27574360716519286,2.893250004865036,2.666040337546606,,,0.4870849316453518,0.2272096673184301,0.7696473014340507,0.8298071965973953,0.494647199531445,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD15,7,55,0.7520168948874577,3.228070598952963,2.623426807389961,,,0.13755966170495698,0.6046437915630021,0.9149505593570537,0.790745101979946,0.06580651210939802,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD16,7,55,0.51222792616101,3.0625784656511845,2.64448944253746,,,0.2121253587109264,0.4180890231137244,0.7602224534289016,0.8222030006589205,0.20672133413176352,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD17,5,57,0.664432940253479,3.1886683231392454,2.64809871900741,,,0.3207219093590215,0.5405696041318357,1.0551432585542373,0.7935169558454379,0.15946799842736625,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD18,7,55,0.2746762015338833,2.4909102507785694,2.717247215339429,,,0.6437674925748497,-0.22633696456085903,1.2056822109130292,0.7700156470366237,0.4963127877740807,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD19,6,56,0.00226737258601577,2.6933871556455866,2.6915115297365197,,,0.9968102657360792,0.00187562590906686,1.0676966472327711,0.8017949300021117,0.9958060309612664,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD21,7,55,0.22360304475095005,2.5280297049378464,2.712522921173703,,,0.5792030646667397,-0.18449321623585657,0.7900747833501615,0.8288921471613157,0.5794625802566704,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD22,7,55,0.5262400436211149,3.0724451072861503,2.643233688147555,,,0.3023276823002808,0.4292114191385954,0.9802333256552679,0.7952279498367557,0.1947360040796544,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD23,4,58,0.1849242335101812,2.5487408087872305,2.701551816620167,,,0.4344818007789222,-0.15281100783293633,0.29527013470829105,0.8451004165271789,0.721808964978319,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD25,4,58,0.20053863332529304,2.5366994128508047,2.702382257719231,,,0.6444783192553387,-0.16568284486842622,0.6247577821388139,0.8354465635878175,0.6994454722731391,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD27,15,47,0.31481358266848986,2.496104987136603,2.7541147615333945,,,0.3366861377867736,-0.2580097743967915,0.9135325753501443,0.7887454482737057,0.292681427696098,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD28,12,50,0.4255274542288311,2.411873333301826,2.7588497719899334,,,0.15474524053869082,-0.34697643868810735,0.6999203767029607,0.8391463924827004,0.1906062269458985,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD29,10,52,0.02490095163864702,2.708968604984892,2.688370818255186,,,0.9273182329398606,0.02059778672970535,0.5936079353243865,0.8618623126454321,0.9427507496105888,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD30,7,55,0.458582629598457,2.358775574326707,2.7340643559787567,,,0.21991034953746136,-0.3752887816520501,0.6878759913503707,0.8316027490797167,0.25768093060516006,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD31,4,58,0.213155172431306,2.8564110859770615,2.680333176813971,,,0.7850221378464812,0.17607790916309085,1.1685295292804772,0.803999150495381,0.6815677573543901,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD32,3,59,0.07990463463554531,2.628801858404532,2.6948908987102542,,,0.916610001008584,-0.06608904030572214,0.9574887032841544,0.8222340495273213,0.8930566494282594,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD34,19,43,0.28488132886134854,2.853697820476603,2.620109535117748,,,0.27849991627977605,0.2335882853588549,0.7321523504772525,0.8548207504592829,0.30522119050488994,,,99.58060309612664,LUAD,GDSC2
Venetoclax,1909,BCL2,Apoptosis regulation,cnaLUAD35,5,57,0.00964614833150393,2.699029036247388,2.691049533647047,,,0.9784896421062741,0.00797950260034063,0.581748303973821,0.8420215227865889,0.9835684084249272,,,99.58060309612664,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,ARID1A_mut,4,58,0.7805252284939763,3.6379123407551615,2.7348741281092184,,,0.1974942243685845,0.903038212645944,1.094422502211689,1.160160416311121,0.13632917694492586,,,38.95119341283596,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,EGFR_mut,6,56,0.3120485512749504,2.462358877449742,2.828574920154587,,,0.46461662634315853,-0.36621604270484504,1.0862604006268213,1.1812054105165422,0.47039751354191295,,,69.68852052472785,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,KDR_mut,3,59,0.5204449814265905,3.373192290681119,2.7636402020561355,,,0.40535477975528633,0.6095520886249837,1.0061244029163716,1.1764929196697642,0.3827156494166616,,,67.68256420499779,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,KRAS_mut,21,41,0.21777464502743907,2.9619630826852728,2.70666156236499,,,0.40222205741002576,0.25530152032028264,1.0741438023173948,1.2184449053002515,0.42026016997405513,,,69.09664264830937,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,MGA_mut,3,59,0.03593436714790288,2.7528282906617614,2.795184134260509,,,0.8675890963236419,-0.042355843598747,0.3225628959558496,1.1973530260435907,0.951787442515312,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,NF1_mut,3,59,0.07769989105861232,2.705991149657301,2.797565683803109,,,0.834216554861363,-0.09157453414580809,0.6360724167106366,1.1928815174980223,0.8959900140379388,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,RB1_mut,3,59,0.46836095955947615,3.315775063835768,2.7665597220652205,,,0.4325408858525185,0.5492153417705472,0.9705817421628221,1.1789824561518505,0.4318540165519335,,,69.09664264830937,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,RBM10_mut,3,59,0.8087299848905709,1.899775751723404,2.838559687087883,,,0.07063236866545052,-0.9387839353644787,0.5371549197678283,1.1764358731452271,0.17689637980357392,,,42.77653330932942,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,SMARCA4_mut,13,49,0.7512455530245168,3.461433625067845,2.615830850356599,,,0.01235757394290134,0.8456027747112466,0.947367129568227,1.165909946356195,0.01913077906045784,,,15.304623248366282,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,STK11_mut,11,51,0.05190881593051886,2.843455519164925,2.7822811388733557,,,0.876824630818,0.06117438029156963,1.1636984462399027,1.1814343850975637,0.876443300887047,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,SVEP1_mut,3,59,1.036885358756254,1.6587136256637238,2.8508170833282054,,,0.17297901229075072,-1.192103457664482,1.0179770524085234,1.153970406983716,0.08489203618556732,,,32.577005404207135,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,TP53_mut,51,11,0.251923026486684,2.740700160322176,3.0362400560840315,,,0.5301982864256758,-0.2955398957618556,1.1151736131859673,1.4280837760196987,0.4515380419123224,,,69.46739106343422,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,U2AF1_mut,3,59,0.05037511141657844,2.7366322702690677,2.7960076607211546,,,0.9092025428407331,-0.05937539045208728,0.7716100438057778,1.1902211776595624,0.9324532350991799,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD1,38,24,0.13651707948386754,2.7309857759492133,2.8915370544702164,,,0.6001334797011032,-0.16055127852100304,1.1906542195488927,1.1521750571171911,0.602494684006792,,,82.91761585879571,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD2,5,57,1.3366007744283162,1.4346763188459115,2.912297670160101,,,0.02219525725571464,-1.4776213513141894,0.9555533785517148,1.1154467282863156,0.00572940329859673,,,11.312483133784394,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD3,11,51,0.01205240298717515,2.781448707238114,2.79565515713208,,,0.9713723896542557,-0.01420644989396535,1.1685892465041705,1.1807398395056976,0.9711999593088254,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD5,4,58,0.2562797181208678,2.5111148764127185,2.8125842980638693,,,0.6512787690739441,-0.30146942165115087,1.1807550965935931,1.176096231582418,0.6218821189409678,,,82.91761585879571,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD6,5,57,0.969429613964641,1.778479037528772,2.882139536942306,,,0.05246134896407618,-1.1036604994135342,0.9229726926476552,1.1523149980542882,0.04195133691562072,,,25.247237786889613,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD7,4,58,0.9339974638843488,1.790148336336872,2.862306128413928,,,0.1965676971834736,-1.0721577920770562,1.2968293628236278,1.1395476579159831,0.07581906174025813,,,32.577005404207135,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD9,3,59,0.7995253553071918,1.909641785323136,2.8380580243624727,,,0.3027909289781952,-0.9284162390393363,1.1748327947397417,1.1607366217457182,0.18180026656465,,,42.77653330932942,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD10,9,53,0.31272298546862937,2.4799830969515435,2.8463113381281406,,,0.45192359725092,-0.3663282411765971,1.323049919961384,1.14630701187043,0.3891747441787372,,,67.68256420499779,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD11,10,52,0.04626243017505592,2.7474056458903053,2.8019286987394665,,,0.894859510324506,-0.05452305284916114,1.1695499677474592,1.180142944797461,0.8938681712277475,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD12,5,57,0.15914667293401533,2.9654311584069815,2.7780209298477265,,,0.7706512329512769,0.18741022855925535,1.3098375701330929,1.1675754365478974,0.7341361175679739,,,86.36895500799695,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD13,6,56,1.3179724450758854,1.4885496618987526,2.9329116218207645,,,0.00893995509702951,-1.444361959922012,0.9034418539884416,1.1117420343882354,0.00323012179751343,,,11.312483133784394,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD14,7,55,0.38609823502821033,2.392488579245762,2.844125977066091,,,0.5105419547357865,-0.45163739782032897,1.674076758440983,1.0995229407345877,0.3398474714949751,,,67.68256420499779,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD15,7,55,0.411143338300558,2.366933254828913,2.8473784729009615,,,0.4935191029382368,-0.4804452180720484,1.7107924427770391,1.0918124007796597,0.30969458086225515,,,65.19885912889582,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD16,7,55,1.048785108764576,1.7540211469621698,2.9253854684476392,,,0.02982790504565294,-1.1713643214854694,1.0944854548587728,1.1193376758584814,0.01131248313378439,,,11.312483133784394,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD17,5,57,0.8858974447358852,3.725539164864801,2.7113447889303735,,,0.06099418938363806,1.014194375934427,0.8911007359905208,1.160824243442049,0.06232579261179968,,,31.16289630589985,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD18,7,55,0.253680192132473,3.057517199402958,2.7594859708642647,,,0.4875945866811861,0.2980312285386928,0.9989867320911408,1.1927695452342753,0.5296895258913116,,,75.66993227018737,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD19,6,56,0.8829994995418631,1.8844866781305427,2.8904897986530727,,,0.1593172123697766,-1.0060031205225295,1.475715012102158,1.1036457985090202,0.04418266612705681,,,25.247237786889613,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD21,7,55,0.07640998619033965,2.8730088771014386,2.782968848248095,,,0.8515176407797532,0.09004002885334295,1.1562176903500971,1.180817228393352,0.8496323942787074,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD22,7,55,0.6224006778600208,3.4312833035106207,2.711915739432381,,,0.0493099222724786,0.7193675640782402,0.7428977742443074,1.1928827221878546,0.1261669968991601,,,38.82061443051081,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD23,4,58,0.8210339502290344,3.6800288460213855,2.7319695415391343,,,0.41244884413323063,0.948059304482252,1.988939589974444,1.0933146739593922,0.11749402120394652,,,38.82061443051081,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD25,4,58,0.04319797340945128,2.8407658097388326,2.7898497509379308,,,0.9547602031899866,0.05091605880090188,1.634229884686643,1.1497012591740725,0.9336824431412765,,,92.49523421988816,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD27,15,47,0.511697728657184,2.346841840222176,2.9355685359579287,,,0.11316551752136211,-0.5887266957357533,1.226949672898927,1.126251173222797,0.0895867648615696,,,32.577005404207135,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD28,12,50,0.12758528750734804,2.67201176976098,2.822204151124471,,,0.665683545009121,-0.15019238136349067,1.0270923587451002,1.208327873190691,0.6928499650583944,,,84.34828191591667,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD29,10,52,0.1356264954504354,2.6592239702460168,2.818886713286445,,,0.7387136313184841,-0.15966274304042782,1.3907713220921292,1.135377224731995,0.6958733258063124,,,84.34828191591667,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD30,7,55,0.5172406483223904,3.326653210425107,2.725232296734174,,,0.259038481862438,0.6014209136909328,1.2347600475144962,1.154470249830455,0.20237210079594808,,,44.971577954655146,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD31,4,58,1.3963588213083298,1.3392474583281753,2.8934027406903895,,,0.03755032783432842,-1.554155282362215,0.924832748105212,1.1220356668964493,0.00896960979845528,,,11.312483133784394,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD32,3,59,0.5427377508688437,2.188567265206051,2.823875372843003,,,0.48065342184211,-0.635308107636952,1.2746413031885158,1.166807331793604,0.36280133839815054,,,67.68256420499779,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD34,19,43,0.11569851399419076,2.8875807006655805,2.7514026855978906,,,0.7023013970770018,0.13617801506768987,1.3556409092422943,1.091537512283647,0.6759901494002358,,,84.34828191591667,LUAD,GDSC2
ABT737,1910,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,cnaLUAD35,5,57,0.6575542535558788,2.0920752032142635,2.85463110135586,,,0.17193100563988298,-0.7625558981415962,1.011969510305806,1.1695225567733218,0.1637608052550453,,,42.77653330932942,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,ARID1A_mut,4,57,0.584528947436628,-3.2424520431030226,-4.133310037422939,,,0.4772398822662087,0.8908579943199171,2.183069477032563,1.48050211859985,0.2630165699657326,,,49.64299976369622,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,EGFR_mut,6,55,0.4840738577670916,-4.740136897043434,-4.002321071331982,,,0.05170896197698662,-0.7378158257114515,0.6606240091845806,1.580449331008895,0.26476266540637977,,,49.64299976369622,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,KDR_mut,3,58,0.20488021854856356,-4.374678534438341,-4.059386977624217,,,0.6373958654075538,-0.3152915568141239,0.964370205943278,1.555216407663204,0.7305534730628941,,,59.14474137990696,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,KRAS_mut,20,41,0.0974486722044076,-4.1756821280699885,-4.025727749856582,,,0.7356284429776178,-0.1499543782134074,1.6828706071953958,1.4654186968432945,0.7221513838229416,,,59.14474137990696,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,MGA_mut,3,58,0.4375548127733963,-4.712836971985715,-4.041896023957974,,,0.11132715426135936,-0.6709409480277415,0.47816379410501303,1.557483464401788,0.46283926730267577,,,57.313429052216875,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,NF1_mut,3,58,0.3952697976292675,-3.498113041128292,-4.104726572105772,,,0.6265834363608049,0.60661353097748,1.8329390307540891,1.523156871194446,0.5070046296587978,,,57.313429052216875,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,RB1_mut,3,58,0.19127073455803487,-4.354801235182015,-4.060415113792649,,,0.483058390572518,-0.2943861213893655,0.5554847296993635,1.5624151329162104,0.747805996305095,,,59.14474137990696,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,RBM10_mut,3,58,0.15001823701839018,-3.8552798299111624,-4.086252427858382,,,0.7275458127400611,0.2309725979472188,0.9670329277422572,1.5558993008019404,0.8008637542562183,,,61.60490417355526,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,SMARCA4_mut,13,48,0.01766483308375099,-4.05348089780827,-4.080692263208586,,,0.9538053473175224,0.02721136540031565,1.4624551824267529,1.5597087359149484,0.9551355939897338,,,68.2239709992667,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,STK11_mut,11,50,0.716693389073832,-4.946291680706137,-3.8831854363550415,,,0.00641782654452813,-1.0631062443510957,0.9260395364038002,1.57300956494208,0.03549718980691379,,,21.29831388414829,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,SVEP1_mut,3,58,0.946504314708064,-2.717623560413273,-4.145096717659998,,,0.38412151317311183,1.427473157246725,2.2364425273034785,1.4760878921746747,0.11525786918765682,,,38.41928972921895,LUAD,GDSC2
Dactinomycin,1911,RNA polymerase,Other,TP53_mut,51,10,0.39058435741039454,-3.977305829142999,-4.572588301922672,,,0.18061937234540448,0.5952824727796733,1.5820544452323486,1.149969270274844,0.26331403339225007,,,49.64299976369622,LUAD,GDSC2
